latitude,longitude,speed_kmh,time_of_day,distance_from_corridor,is_anomaly
25.525918,91.864883,50.6,15,53.3,0
25.424478,91.814403,15.5,10,78.3,0
25.506708,91.856655,26.9,8,2.9,0
25.391093,91.795244,9.1,13,18.7,0
25.481027,91.844402,38.8,10,59.7,0
25.460986,91.834961,22.5,17,105.1,0
25.569254,91.889631,108.0,23,183.3,1
25.556505,91.880252,132.5,15,25.0,1
25.531418,91.867141,15.0,11,59.3,0
25.483553,91.846718,24.6,14,29.2,0
25.550572,91.876436,14.0,15,3.5,0
25.42842,91.815429,17.7,15,35.0,0
25.318564,91.754565,45.2,14,18.8,0
25.319544,91.75456,18.8,7,72.2,0
25.438807,91.821893,44.9,14,32.5,0
25.349233,91.771793,12.4,11,0.3,0
25.449231,91.82703,21.7,14,31.2,0
25.270111,91.731408,36.3,15,67.1,0
25.338628,91.765607,15.8,8,28.9,0
25.329167,91.761069,18.7,11,41.0,0
25.518505,91.861458,18.2,13,5.8,0
25.406317,91.803872,16.3,14,35.2,0
25.340838,91.767598,11.4,8,45.3,0
25.360073,91.777847,22.9,10,2.8,0
25.551122,91.876665,9.4,8,6.4,0
25.389817,91.794695,24.6,10,34.3,0
25.440133,91.822049,41.8,11,24.1,0
25.55629,91.879429,17.5,13,41.0,0
25.366846,91.78089,31.5,17,67.2,0
25.571019,91.888962,27.9,11,17.9,0
25.414562,91.808344,37.7,10,24.8,0
25.42552,91.814991,42.8,10,79.1,0
25.559205,91.8828,19.1,9,112.0,0
25.280955,91.736679,16.5,11,25.5,0
25.353409,91.774271,11.6,15,15.1,0
25.433654,91.818134,24.6,15,54.8,0
25.345264,91.76973,11.4,11,13.5,0
25.414837,91.807647,18.3,18,58.0,0
25.314734,91.751302,51.5,16,129.2,0
25.291632,91.741518,33.8,7,21.9,0
25.299114,91.745642,26.4,8,54.9,0
25.378745,91.787459,16.0,10,71.3,0
25.401749,91.802183,12.8,8,117.8,0
25.548928,91.875943,9.5,11,51.4,0
25.576732,91.890761,26.0,14,140.1,0
25.387928,91.793816,20.6,15,50.9,0
25.356952,91.775723,47.1,15,35.2,0
25.284329,91.738254,36.3,8,19.6,0
25.396657,91.797588,18.9,11,54.0,0
25.368053,91.7834,35.4,11,111.8,0
25.509619,91.857975,42.9,15,13.1,0
25.443844,91.823874,11.2,12,47.1,0
25.455151,91.831393,9.1,10,73.3,0
25.432528,91.817905,20.2,6,16.2,0
25.29067,91.741961,118.8,15,66.9,1
25.387171,91.792795,60.0,10,7.6,0
25.527236,91.864077,18.9,15,84.5,0
25.415223,91.808425,35.4,15,3.1,0
25.369411,91.783503,49.4,7,48.3,0
25.355162,91.775957,5.1,11,84.3,0
25.532914,91.866447,19.0,10,74.3,0
25.485548,91.847018,29.0,9,49.4,0
25.449205,91.82682,12.1,14,50.2,0
25.577497,91.892614,21.3,15,7.8,0
25.486196,91.847576,19.5,10,30.2,0
25.353744,91.768085,13.8,16,605.0,1
25.285709,91.738594,17.1,9,48.2,0
25.386819,91.79349,10.0,11,79.0,0
25.550422,91.87559,12.2,16,68.4,0
25.545482,91.87285,39.5,12,44.5,0
25.298532,91.744922,15.4,16,8.4,0
25.413672,91.807061,15.5,12,52.1,0
25.531037,91.866579,16.3,14,17.0,0
25.369871,91.783095,9.3,15,16.2,0
25.429004,91.815742,30.8,15,36.2,0
25.566111,91.885923,14.4,11,11.4,0
25.570172,91.888794,9.5,13,50.7,0
25.45882,91.832976,9.3,15,29.1,0
25.464039,91.836234,19.8,9,63.9,0
25.401158,91.801312,33.8,14,65.1,0
25.423995,91.813464,36.3,15,13.0,0
25.570158,91.887981,17.1,13,25.9,0
25.477422,91.843806,13.8,13,77.2,0
25.576362,91.891429,31.3,14,55.1,0
25.274992,91.734181,34.4,15,6.6,0
25.367045,91.781458,14.4,11,22.8,0
25.325433,91.758782,20.4,15,20.3,0
25.434059,91.818528,7.2,7,38.3,0
25.364804,91.780473,50.5,11,2.6,0
25.384825,91.790378,22.6,8,115.9,0
25.567803,91.88604,11.2,13,75.1,0
25.334313,91.763226,15.2,15,27.3,0
25.37746,91.787547,23.1,15,6.8,0
25.310425,91.750872,26.0,13,61.8,0
25.429295,91.816987,46.5,10,69.3,0
25.531853,91.866826,10.2,12,8.8,0
25.389745,91.793979,16.3,15,31.5,0
25.345809,91.770326,26.1,13,42.0,0
25.40531,91.802263,21.1,8,66.8,0
25.450892,91.828774,21.0,11,48.8,0
25.413921,91.80724,21.9,10,48.0,0
25.529467,91.864902,23.6,13,91.4,0
25.460786,91.834448,16.2,10,66.0,0
25.490289,91.849789,86.5,16,33.7,1
25.388778,91.793084,12.3,6,66.3,0
25.305274,91.74787,8.4,9,0.4,0
25.358126,91.776793,60.0,11,5.5,0
25.547752,91.874013,14.8,13,64.7,0
25.546825,91.873998,38.0,17,12.7,0
25.570594,91.888735,30.5,12,20.7,0
25.535234,91.867995,6.0,12,10.2,0
25.319364,91.755895,138.9,6,67.5,1
25.389795,91.794344,20.2,15,1.3,0
25.450795,91.829019,39.2,15,77.8,0
25.41963,91.812071,24.5,11,113.4,0
25.465564,91.836405,23.0,15,1.9,0
25.287891,91.739899,11.7,13,15.5,0
25.502096,91.854084,17.7,16,78.0,0
25.344323,91.768688,14.1,15,37.0,0
25.429206,91.81656,38.0,17,32.6,0
25.393761,91.796095,35.0,12,42.7,0
25.558287,91.881133,30.2,15,6.2,0
25.552495,91.877667,3.6,11,9.9,0
25.504378,91.855987,23.7,15,24.4,0
25.534765,91.867704,18.3,13,20.9,0
25.285956,91.738456,29.4,11,73.5,0
25.28929,91.740393,6.0,15,29.2,0
25.314718,91.752601,41.1,13,1.9,0
25.340816,91.767787,27.4,8,64.9,0
25.475241,91.842332,25.1,9,51.8,0
25.45308,91.829974,45.0,8,47.2,0
25.518834,91.861275,18.9,9,26.8,0
25.402877,91.800575,19.5,8,99.6,0
25.295936,91.743784,51.2,13,11.5,0
25.358767,91.777189,15.8,9,9.4,0
25.560095,91.881853,22.5,11,29.4,0
25.457977,91.831202,40.8,10,98.1,0
25.323911,91.757173,24.0,9,54.1,0
25.316154,91.753126,25.6,11,28.5,0
25.533885,91.867372,31.6,16,18.8,0
25.507783,91.857662,45.3,12,56.7,0
25.473227,91.839737,14.6,16,91.9,0
25.356485,91.775645,37.4,14,17.5,0
25.493316,91.851491,35.2,8,17.0,0
25.361477,91.77873,7.3,11,12.8,0
25.471144,91.839462,6.2,15,6.1,0
25.544455,91.87241,15.6,10,27.3,0
25.33359,91.762288,21.8,17,79.6,0
25.464711,91.835876,12.2,7,7.3,0
25.399226,91.798762,10.2,14,78.6,0
25.287046,91.744561,0.3,4,496.4,1
25.270045,91.731353,113.0,7,72.2,1
25.357648,91.775905,33.1,8,55.2,0
25.359188,91.777999,10.4,16,65.4,0
25.415661,91.808067,36.1,11,61.7,0
25.355994,91.776128,5.6,8,56.0,0
25.521582,91.86279,18.1,14,16.3,0
25.554607,91.879497,16.3,11,62.5,0
25.558373,91.881383,23.0,12,25.1,0
25.456836,91.832144,20.5,13,55.3,0
25.560956,91.883284,43.8,16,57.2,0
25.46706,91.837388,15.3,11,12.9,0
25.445229,91.825262,29.7,12,13.1,0
25.351439,91.77382,29.1,17,77.7,0
25.40862,91.805186,37.1,18,38.6,0
25.33904,91.766205,23.8,9,7.0,0
25.344921,91.768755,24.0,15,62.8,0
25.358486,91.777925,17.0,8,96.2,0
25.516263,91.860222,32.5,16,29.3,0
25.558042,91.88058,20.0,17,32.4,0
25.530502,91.866168,31.8,14,3.4,0
25.392071,91.780691,23.4,5,1450.3,1
25.364822,91.781409,51.6,6,92.7,0
25.317865,91.753245,15.1,6,109.4,0
25.359544,91.778009,16.6,16,47.2,0
25.274252,91.72894,1.0,4,504.9,1
25.572201,91.889384,10.3,8,10.1,0
25.412763,91.807115,27.6,14,2.3,0
25.557103,91.881108,24.7,10,72.0,0
25.55252,91.878151,13.1,13,54.6,0
25.446029,91.82708,19.0,8,146.8,0
25.48784,91.848225,18.7,12,56.0,0
25.316083,91.753956,21.4,13,56.1,0
25.467312,91.837315,27.0,9,7.9,0
25.381841,91.789685,17.0,9,22.0,0
25.535555,91.86894,9.4,13,74.3,0
25.517048,91.861511,41.4,10,71.5,0
25.472874,91.841015,32.6,8,51.5,0
25.442749,91.823573,87.5,23,17.2,1
25.370809,91.78385,15.3,9,6.6,0
25.484764,91.846964,16.1,11,12.4,0
25.300509,91.737472,0.8,23,838.3,1
25.38158,91.791056,17.2,11,125.4,0
25.559605,91.881763,100.1,3,9.8,1
25.392745,91.796399,17.2,12,41.8,0
25.334666,91.763357,5.0,14,33.7,0
25.401268,91.800862,19.1,10,15.4,0
25.400722,91.799666,54.6,17,71.6,0
25.274968,91.733989,26.1,15,25.0,0
25.451907,91.828894,54.7,14,5.5,0
25.532881,91.866215,30.6,12,96.9,0
25.373218,91.784778,24.9,14,33.4,0
25.281671,91.73852,13.1,8,128.7,0
25.444043,91.825559,16.7,8,106.1,0
25.415121,91.808357,60.0,17,4.2,0
25.509803,91.857149,53.4,11,79.8,0
25.552623,91.87847,13.1,14,79.0,0
25.559966,91.882766,21.2,10,64.9,0
25.312108,91.751257,45.9,12,8.3,0
25.387304,91.792236,12.9,11,69.2,0
25.577143,91.892294,18.4,16,17.8,0
25.461959,91.83476,51.2,10,33.0,0
25.536288,91.869596,21.4,9,111.7,0
25.403865,91.802953,21.2,16,78.4,0
25.271648,91.731709,40.5,8,104.9,0
25.356453,91.775276,50.5,14,51.7,0
25.554179,91.878812,26.4,15,21.9,0
25.483397,91.846144,12.6,9,18.3,0
25.414042,91.807997,58.7,8,19.0,0
25.310267,91.750394,7.4,14,23.9,0
25.52158,91.861946,20.1,12,70.9,0
25.393864,91.796063,37.2,10,51.4,0
25.374508,91.786755,20.4,14,89.3,0
25.294216,91.74262,30.2,9,28.1,0
25.293015,91.742375,13.7,17,1.8,0
25.426812,91.815139,43.0,9,23.6,0
25.561782,91.8829,20.6,14,27.0,0
25.43435,91.818206,19.2,16,85.4,0
25.355589,91.775388,32.5,9,5.9,0
25.404401,91.802697,25.2,11,24.6,0
25.519959,91.862203,4.5,14,22.7,0
25.297964,91.744567,36.1,11,1.7,0
25.438625,91.820821,12.6,10,62.0,0
25.343878,91.768535,12.1,12,27.9,0
25.576656,91.891861,41.6,11,31.0,0
25.514688,91.859213,35.4,8,68.5,0
25.281728,91.737,16.1,8,28.2,0
25.556,91.879899,25.6,10,20.5,0
25.323402,91.756605,30.1,14,81.7,0
25.548221,91.875405,87.3,1,40.9,1
25.37567,91.787297,33.1,14,79.2,0
25.507634,91.856832,15.6,15,22.9,0
25.370054,91.782947,10.7,14,40.6,0
25.41664,91.809705,41.1,9,44.8,0
25.301181,91.739256,0.1,4,687.8,1
25.35676,91.775765,31.7,15,20.7,0
25.292476,91.741915,31.1,15,20.2,0
25.53911,91.869733,29.5,14,9.1,0
25.389253,91.793846,48.5,18,17.8,0
25.360091,91.778312,22.4,16,47.1,0
25.559498,91.88173,50.5,9,6.8,0
25.54387,91.87208,34.4,16,25.0,0
25.530485,91.866467,15.2,14,28.2,0
25.486353,91.84805,36.5,15,7.5,0
25.575046,91.890304,35.7,17,86.5,0
25.371074,91.784698,17.3,7,74.7,0
25.362423,91.77837,20.1,15,73.4,0
25.41209,91.80673,43.6,18,1.3,0
25.492993,91.851102,25.3,17,9.9,0
25.477458,91.843242,10.3,13,20.4,0
25.305194,91.749098,18.0,10,128.0,0
25.353002,91.774753,39.2,9,84.0,0
25.371022,91.782864,6.3,13,100.9,0
25.412687,91.807369,117.7,18,31.2,1
25.291252,91.742297,7.1,14,74.4,0
25.525769,91.864003,51.0,14,31.5,0
25.379816,91.788598,5.8,9,18.3,0
25.449464,91.828429,11.5,8,92.3,0
25.567164,91.885703,7.1,14,70.3,0
25.298022,91.745687,45.4,13,109.3,0
25.280011,91.736684,6.9,10,18.2,0
25.390227,91.794199,38.9,11,36.2,0
25.487233,91.848309,11.9,14,15.0,0
25.461054,91.833466,21.7,13,44.1,0
25.429203,91.815053,10.8,9,113.9,0
25.546718,91.873909,24.2,11,15.0,0
25.341146,91.76751,27.0,15,20.1,0
25.347436,91.77192,10.9,7,109.2,0
25.348973,91.772125,17.2,12,46.0,0
25.388603,91.793282,34.4,10,37.6,0
25.443469,91.824702,24.3,14,53.8,0
25.549327,91.876041,40.6,17,37.7,0
25.325431,91.758189,29.5,10,37.4,0
25.528149,91.865568,23.3,12,31.9,0
25.285468,91.738793,13.0,10,17.0,0
25.5134,91.858656,33.9,13,72.8,0
25.373635,91.78462,37.4,9,71.3,0
25.27056,91.731928,20.7,8,32.9,0
25.458863,91.832817,9.6,15,11.3,0
25.319936,91.754177,33.5,14,130.7,0
25.561405,91.882574,27.1,16,36.4,0
25.558927,91.882488,23.3,7,98.3,0
25.431543,91.817199,4.5,15,31.6,0
25.272053,91.733441,19.4,9,52.5,0
25.374057,91.7853,32.6,11,27.9,0
25.44487,91.825596,37.2,7,65.0,0
25.427025,91.815932,27.8,14,89.3,0
25.426602,91.81515,24.3,8,36.1,0
25.572009,91.889819,11.6,10,42.4,0
25.496374,91.852821,26.4,15,28.0,0
25.320353,91.759414,0.6,4,356.4,1
25.450751,91.828615,7.6,10,40.9,0
25.28496,91.744362,1.5,3,571.5,1
25.430128,91.817419,31.0,6,66.3,0
25.520723,91.862157,25.1,12,13.6,0
25.557247,91.880227,28.9,14,20.2,0
25.556134,91.878988,17.2,14,74.1,0
25.335196,91.764134,10.4,15,13.3,0
25.427912,91.815569,106.2,11,6.0,1
25.546829,91.874449,36.0,14,30.0,0
25.520871,91.862043,35.9,13,31.5,0
25.356597,91.775413,19.1,11,46.2,0
25.495372,91.85241,19.7,13,27.0,0
25.542504,91.872843,9.6,14,126.4,0
25.337042,91.764146,31.1,8,85.4,0
25.442939,91.823284,8.9,11,55.6,0
25.435099,91.819793,18.7,9,28.5,0
25.326458,91.759076,10.8,8,6.6,0
25.493841,91.85131,7.8,9,23.4,0
25.433454,91.819029,8.7,16,43.2,0
25.552042,91.877284,27.3,9,0.5,0
25.418578,91.81072,24.4,10,38.9,0
25.529841,91.865257,9.0,11,70.2,0
25.380588,91.789194,11.9,12,2.1,0
25.413951,91.80835,33.9,12,58.3,0
25.426039,91.815112,6.0,10,62.9,0
25.348977,91.771539,118.5,13,11.1,1
25.38226,91.796625,7.7,7,630.6,1
25.31054,91.750537,30.4,12,23.1,0
25.498534,91.852283,32.6,9,116.9,0
25.407944,91.804859,15.5,8,43.3,0
25.371321,91.771992,9.2,18,1175.1,1
25.373441,91.787526,15.4,13,300.0,1
25.538896,91.869655,20.8,10,10.0,0
25.465022,91.835656,18.4,14,45.4,0
25.332158,91.762581,13.7,11,26.3,0
25.447724,91.826525,15.2,16,1.1,0
25.531274,91.866875,11.1,15,37.8,0
25.534113,91.868531,16.6,10,91.5,0
25.384734,91.792059,50.0,15,52.6,0
25.3122,91.751629,17.9,16,39.6,0
25.272436,91.734203,19.3,14,112.3,0
25.473703,91.841247,43.2,13,29.3,0
25.451867,91.829775,16.4,18,93.4,0
25.442254,91.824523,31.7,17,102.0,0
25.456083,91.830698,60.0,7,44.7,0
25.439139,91.822099,11.2,8,34.6,0
25.357642,91.776376,16.4,15,8.9,0
25.568482,91.886633,18.8,15,57.7,0
25.438171,91.821244,21.7,12,3.7,0
25.460125,91.832424,21.8,11,95.2,0
25.508837,91.857919,24.3,11,39.7,0
25.3133,91.750605,21.3,13,119.5,0
25.285276,91.728285,30.0,9,1074.9,1
25.567068,91.885902,16.0,14,45.8,0
25.38079,91.788664,6.8,12,64.6,0
25.421823,91.812046,9.3,12,7.5,0
25.543143,91.871957,16.0,8,5.2,0
25.433311,91.8123,29.8,15,603.9,1
25.437575,91.820235,20.0,11,62.3,0
25.403371,91.800633,24.6,12,120.6,0
25.331262,91.761194,6.9,13,60.2,0
25.530556,91.86534,30.6,9,91.2,0
25.399885,91.799353,9.9,11,56.7,0
25.340656,91.767703,15.2,9,65.3,0
25.453413,91.829561,26.6,13,11.0,0
25.515811,91.859613,29.4,8,73.5,0
25.392412,91.795915,24.6,10,12.7,0
25.386101,91.792822,29.6,15,52.9,0
25.505312,91.856434,25.2,11,32.0,0
25.299842,91.745436,17.2,12,0.7,0
25.276417,91.730663,1.8,1,428.8,1
25.312614,91.752342,31.9,11,86.6,0
25.455284,91.830677,34.6,8,3.6,0
25.305931,91.747931,15.6,10,24.1,0
25.529676,91.86584,33.6,15,3.2,0
25.503244,91.855571,36.7,14,28.2,0
25.421175,91.811313,33.4,9,43.8,0
25.337411,91.765317,23.9,12,8.6,0
25.532937,91.865899,38.9,11,131.9,0
25.445933,91.824748,10.0,10,74.9,0
25.481912,91.845614,44.1,11,10.4,0
25.399137,91.798846,35.0,16,65.7,0
25.557439,91.881149,133.7,1,56.5,1
25.406752,91.803271,22.1,13,46.7,0
25.480991,91.845436,13.9,8,43.0,0
25.483444,91.84561,34.8,9,72.7,0
25.35083,91.772615,26.5,15,6.7,0
25.494183,91.851915,24.0,12,25.0,0
25.501642,91.854134,20.0,9,54.0,0
25.379343,91.788937,13.1,13,40.2,0
25.377963,91.788119,21.3,9,35.2,0
25.34355,91.768751,15.1,13,10.9,0
25.319622,91.761124,1.0,4,562.3,1
25.346453,91.771128,23.7,7,85.3,0
25.493564,91.851189,19.7,14,24.5,0
25.32789,91.759028,15.9,14,88.7,0
25.520958,91.861761,4.3,8,64.2,0
25.434854,91.819029,23.3,16,32.6,0
25.382421,91.789924,141.2,14,30.2,1
25.323378,91.757557,48.1,15,12.1,0
25.562101,91.882911,19.2,12,44.4,0
25.510475,91.858434,14.1,9,25.2,0
25.461451,91.834817,8.5,16,66.0,0
25.396355,91.797699,4.5,14,26.9,0
25.281994,91.736991,11.1,14,41.2,0
25.467928,91.838574,15.7,9,81.3,0
25.490299,91.850345,3.6,9,23.3,0
25.359597,91.777916,28.5,12,35.2,0
25.506203,91.856989,24.5,13,52.5,0
25.303343,91.747107,27.9,8,10.5,0
25.360913,91.777541,33.7,14,72.4,0
25.421173,91.810594,5.6,14,113.8,0
25.446027,91.824741,9.7,15,80.8,0
25.422659,91.813659,25.3,10,104.2,0
25.546338,91.874084,27.9,11,23.6,0
25.569259,91.887997,45.0,16,27.4,0
25.275196,91.73447,10.0,10,13.3,0
25.284253,91.737802,14.5,13,62.1,0
25.306586,91.748567,13.1,13,10.5,0
25.465475,91.836726,35.0,11,34.2,0
25.353035,91.774392,45.0,17,47.1,0
25.283427,91.738194,28.7,14,15.4,0
25.314094,91.752087,15.3,16,18.2,0
25.452467,91.828171,23.4,18,95.1,0
25.48198,91.845776,31.0,10,22.5,0
25.500719,91.854796,25.1,12,52.5,0
25.541702,91.870791,15.1,10,22.8,0
25.362253,91.779331,15.2,10,29.3,0
25.327747,91.760413,28.2,10,53.9,0
25.361411,91.778088,20.7,10,46.1,0
25.460637,91.832978,39.0,15,69.0,0
25.570453,91.888396,13.0,13,3.4,0
25.349273,91.771507,6.0,15,30.3,0
25.497265,91.853226,45.2,11,33.1,0
25.479103,91.843245,14.6,10,68.2,0
25.459363,91.831455,19.7,14,148.3,0
25.310956,91.749768,13.5,11,74.2,0
25.348849,91.772056,48.2,15,46.0,0
25.486212,91.847536,17.5,16,35.0,0
25.35579,91.77584,16.5,8,39.1,0
25.514005,91.859058,17.3,6,56.2,0
25.467303,91.838044,32.7,12,63.6,0
25.360936,91.777875,39.7,10,41.2,0
25.385036,91.791556,24.6,15,12.7,0
25.276558,91.734498,18.8,8,46.0,0
25.457264,91.831859,49.2,6,4.4,0
25.372965,91.784511,18.0,12,45.7,0
25.399892,91.800174,41.3,9,22.8,0
25.460097,91.833126,31.1,12,25.5,0
25.345171,91.770079,25.4,9,52.5,0
25.27656,91.734501,6.1,8,45.7,0
25.494813,91.852068,20.1,8,14.7,0
25.332336,91.763343,25.4,10,91.0,0
25.377713,91.788924,30.4,16,127.1,0
25.478764,91.844083,7.4,13,31.6,0
25.498926,91.852313,17.9,9,130.0,0
25.368606,91.783213,17.6,14,63.6,0
25.572006,91.889814,34.4,10,42.1,0
25.532096,91.866383,60.0,15,47.1,0
25.508578,91.857878,26.7,15,46.2,0
25.466175,91.837108,7.7,15,33.5,0
25.558675,91.881506,13.0,7,19.3,0
25.459894,91.833843,41.3,10,55.3,0
25.50731,91.856966,6.4,15,4.3,0
25.391744,91.795491,55.5,14,7.6,0
25.38222,91.789617,33.0,15,49.2,0
25.357235,91.776082,7.3,8,15.6,0
25.404502,91.80151,11.6,14,96.5,0
25.378755,91.788642,35.5,17,43.3,0
25.509258,91.858594,28.9,13,92.1,0
25.362783,91.779382,25.5,14,5.6,0
25.416589,91.807703,36.5,18,147.3,0
25.522015,91.861787,26.7,14,105.3,0
25.490324,91.850742,11.5,13,63.3,0
25.397899,91.800355,52.6,16,148.1,0
25.55522,91.878398,29.0,13,77.5,0
25.562228,91.883664,12.1,10,20.0,0
25.362086,91.7785,24.0,10,42.5,0
25.466161,91.836526,14.8,15,22.4,0
25.338856,91.765831,58.9,10,19.5,0
25.47091,91.839466,36.9,9,7.0,0
25.300127,91.746282,22.9,10,73.6,0
25.302924,91.747643,35.9,16,84.0,0
25.49655,91.852617,13.6,11,0.4,0
25.497976,91.853525,29.9,9,34.5,0
25.425275,91.814117,7.4,16,7.3,0
25.466686,91.837895,11.7,12,82.4,0
25.382928,91.790638,22.4,14,11.9,0
25.439394,91.822314,28.3,10,41.7,0
25.454207,91.830392,14.6,8,27.0,0
25.530329,91.865877,15.1,9,26.4,0
25.516643,91.86095,17.5,15,30.3,0
25.445548,91.8253,31.3,11,0.5,0
25.340178,91.766251,38.3,16,50.1,0
25.450764,91.828178,17.1,9,2.3,0
25.478768,91.844067,38.6,13,29.9,0
25.397238,91.799385,19.1,14,89.4,0
25.450454,91.828075,29.9,9,4.3,0
25.434096,91.818073,25.2,10,84.6,0
25.366263,91.799432,11.6,20,1768.6,1
25.452421,91.82943,10.4,18,29.9,0
25.403011,91.801769,35.0,14,9.4,0
25.531547,91.866692,18.0,16,7.6,0
25.538647,91.86866,28.4,15,82.6,0
25.282406,91.737495,7.4,12,9.0,0
25.389983,91.79367,43.2,13,74.5,0
25.499244,91.854015,42.7,15,32.8,0
25.366524,91.781097,36.5,13,29.7,0
25.552116,91.876935,24.0,14,37.9,0
25.510855,91.858019,25.6,9,33.4,0
25.379836,91.788932,14.7,12,13.0,0
25.504693,91.855973,14.9,8,9.9,0
25.368646,91.781921,55.4,8,64.2,0
25.375824,91.786636,23.2,10,6.5,0
25.341365,91.767574,28.6,8,14.5,0
25.553572,91.877216,13.6,16,95.1,0
25.527736,91.865437,34.2,14,35.4,0
25.461309,91.834332,15.0,9,26.5,0
25.438001,91.82186,30.3,15,72.8,0
25.553208,91.877881,34.3,7,10.8,0
25.571538,91.889132,17.0,10,4.1,0
25.505992,91.85567,14.1,13,75.1,0
25.351523,91.773389,16.2,17,31.2,0
25.387111,91.791829,19.1,9,98.3,0
25.487943,91.848694,16.7,9,15.9,0
25.413182,91.807537,7.8,9,20.8,0
25.393757,91.796502,32.5,7,2.9,0
25.383517,91.79053,20.9,8,30.4,0
25.450998,91.829063,15.8,10,71.1,0
25.353173,91.773121,30.8,14,84.1,0
25.350927,91.77226,9.2,11,46.4,0
25.356077,91.774898,15.6,14,68.2,0
25.421009,91.811621,24.9,12,5.0,0
25.299404,91.745358,9.9,11,12.9,0
25.27207,91.733086,29.7,13,15.7,0
25.477253,91.842697,14.1,16,21.5,0
25.500212,91.854013,19.8,11,7.4,0
25.504839,91.856015,16.3,9,8.2,0
25.279368,91.735887,36.5,10,33.4,0
25.487275,91.848041,25.0,11,43.3,0
25.289116,91.740838,28.8,16,24.0,0
25.439244,91.821647,43.7,10,15.1,0
25.397605,91.798856,8.3,13,18.1,0
25.324081,91.756632,14.4,13,115.9,0
25.349291,91.771839,17.9,13,1.0,0
25.335445,91.764227,15.2,14,8.8,0
25.471321,91.838558,12.3,11,103.6,0
25.295823,91.743561,11.0,9,6.0,0
25.557377,91.879853,22.4,9,63.3,0
25.399566,91.799502,37.6,8,25.0,0
25.417648,91.809007,45.6,9,77.6,0
25.518426,91.8613,49.6,8,7.3,0
25.330492,91.760823,29.9,16,54.6,0
25.538765,91.869808,56.8,13,31.3,0
25.56922,91.887288,13.4,14,37.9,0
25.395644,91.797284,28.9,11,28.8,0
25.445269,91.825124,2.9,9,2.5,0
25.472302,91.840142,15.3,9,2.5,0
25.32973,91.760693,16.1,8,26.1,0
25.371266,91.784718,32.5,12,66.3,0
25.571351,91.888941,35.1,10,3.3,0
25.51227,91.859507,35.3,15,61.9,0
25.36795,91.782455,40.2,9,25.3,0
25.518295,91.861532,10.1,13,22.1,0
25.4062,91.802831,17.3,10,59.7,0
25.433275,91.817357,15.8,16,109.9,0
25.364123,91.790529,13.3,11,1017.9,1
25.436939,91.820969,16.7,10,43.6,0
25.475729,91.8417,59.1,13,36.2,0
25.36924,91.782135,9.7,15,75.5,0
25.516338,91.859627,8.5,11,93.8,0
25.325419,91.759056,14.2,10,47.6,0
25.413439,91.807087,8.5,12,36.9,0
25.49078,91.849926,41.4,8,39.9,0
25.339865,91.766522,6.2,8,6.8,0
25.507501,91.857174,60.0,14,18.0,0
25.400685,91.800434,18.5,12,5.2,0
25.388162,91.794045,52.6,6,60.5,0
25.311471,91.750637,33.8,14,17.5,0
25.344665,91.768259,18.8,16,97.2,0
25.556889,91.880327,23.6,9,10.0,0
25.370473,91.782944,19.0,10,63.4,0
25.452558,91.829269,33.5,11,6.9,0
25.384557,91.791837,9.5,11,40.5,0
25.454561,91.830545,29.7,11,22.7,0
25.430176,91.815762,15.7,9,97.6,0
25.528411,91.86514,22.2,8,23.2,0
25.462805,91.835789,38.7,7,87.3,0
25.446664,91.82535,26.5,16,55.9,0
25.489194,91.849336,11.8,15,21.0,0
25.43442,91.818215,53.0,16,88.2,0
25.507434,91.857586,11.3,9,63.3,0
25.392274,91.795703,22.9,9,0.5,0
25.403463,91.802425,17.6,8,48.8,0
25.40562,91.802744,60.0,15,36.8,0
25.428798,91.81729,44.3,13,125.6,0
25.287958,91.740269,29.5,17,19.1,0
25.329054,91.760588,22.0,7,0.3,0
25.389607,91.794266,19.4,8,3.8,0
25.467402,91.836986,18.5,16,44.7,0
25.396351,91.798206,25.6,14,22.7,0
25.307787,91.749743,17.6,14,75.0,0
25.569605,91.888762,16.4,15,80.4,0
25.448146,91.826444,13.3,10,29.6,0
25.48462,91.847136,18.5,11,12.1,0
25.500996,91.854067,12.7,8,34.3,0
25.337439,91.765265,16.8,13,2.0,0
25.354779,91.774585,36.2,11,28.4,0
25.411939,91.805972,35.8,16,64.3,0
25.290769,91.740724,48.8,9,63.1,0
25.324869,91.757552,33.9,16,68.9,0
25.558718,91.881549,33.7,9,20.9,0
25.461853,91.83449,43.5,10,12.4,0
25.437438,91.821303,15.7,16,49.1,0
25.535657,91.867973,16.9,12,30.0,0
25.297812,91.744877,24.8,10,36.8,0
25.51597,91.861437,34.5,7,108.5,0
25.281594,91.737639,36.5,7,42.8,0
25.453953,91.83047,22.3,8,48.3,0
25.427841,91.814503,11.0,9,93.8,0
25.344793,91.768993,6.7,10,32.7,0
25.365366,91.780788,38.4,18,2.9,0
25.323868,91.757464,44.5,11,23.4,0
25.486871,91.84862,26.1,15,34.9,0
25.413951,91.808644,18.4,14,86.9,0
25.304047,91.747124,27.2,12,20.0,0
25.510862,91.858246,10.8,15,10.3,0
25.442602,91.824082,28.2,12,40.3,0
25.313151,91.750825,49.0,14,90.1,0
25.323195,91.757049,11.9,15,27.4,0
25.400112,91.801158,37.7,10,106.6,0
25.546712,91.873885,31.3,14,16.9,0
25.40549,91.803461,28.8,8,40.0,0
